id,tipo,temp_ar_kelvin,temp_processo_kelvin,velocidade_rotacao_rpm,torque_nm,tipo_falha
6476,1,300.5,309.7,1560,30.2,1
5376,1,302.9,312.3,1530,34.9,1
4115,1,302.0,310.6,1358,53.1,1
8378,1,298.8,309.7,1336,50.3,1
1728,2,298.3,307.7,1602,33.4,1
1555,2,298.4,308.7,1584,31.7,1
7115,0,300.9,310.4,1457,43.8,1
9741,2,298.9,310.1,1655,31.5,1
655,1,297.8,309.2,1683,30.9,1
3410,2,301.2,310.4,1697,30.0,1
8755,1,297.4,308.6,1635,30.5,1
374,1,297.4,308.3,1412,42.0,1
7928,1,300.7,311.9,1476,42.0,1
2786,1,300.2,309.5,1495,32.6,1
4881,2,303.8,312.6,1527,41.9,1
5890,2,301.4,311.0,1234,55.8,1
94,1,299.1,309.0,1450,43.0,1
7128,1,300.6,310.0,1438,53.8,1
2179,1,299.6,309.2,1602,37.3,1
2387,1,299.1,308.4,1543,37.9,1
5257,1,303.5,313.0,1393,51.6,1
2641,2,299.9,309.5,1372,56.2,1
5941,2,300.6,310.6,1427,52.8,1
1114,2,296.6,307.4,1790,25.8,1
1521,1,298.3,309.1,1472,40.1,1
3598,2,301.7,310.5,1724,33.0,1
4887,1,303.8,312.5,1372,45.7,1
324,1,297.8,308.5,1561,46.3,1
6170,1,300.7,310.5,1448,38.2,1
7338,1,299.9,310.5,1539,32.8,5
9861,0,298.7,309.6,1755,26.9,1
3297,2,301.2,310.3,1379,43.2,1
7527,1,300.1,311.4,1660,31.4,1
9234,1,298.3,309.1,1403,45.1,1
9438,2,298.1,308.7,1527,43.0,1
7492,1,300.4,311.8,1320,57.9,1
6810,1,300.9,310.8,1490,38.1,1
1740,0,298.5,307.9,1260,54.2,1
7294,1,300.1,310.5,1627,29.2,1
9217,0,297.7,308.8,1469,43.7,1
8742,1,297.4,308.8,1538,41.2,1
9206,1,297.8,308.8,1579,32.9,1
4026,0,302.1,311.0,1729,26.1,1
5237,1,303.8,313.1,1394,45.4,1
1299,2,298.7,309.8,1343,53.6,1
1604,2,297.8,307.8,1622,32.1,1
6382,1,300.2,309.7,1771,27.1,1
4689,1,303.5,311.6,1577,38.1,1
2200,2,299.8,309.1,1268,58.0,1
5326,1,303.5,312.7,1694,27.3,1
602,1,297.9,309.7,2194,16.8,1
4655,2,303.1,311.0,1510,47.6,1
1179,1,297.3,308.5,1398,60.4,1
8693,1,297.1,308.4,1583,31.9,1
6338,2,300.4,309.8,1435,43.6,1
9704,1,298.9,310.0,1422,43.6,1
7319,0,299.9,310.3,1535,43.9,1
5887,1,301.4,311.1,1494,41.9,1
8546,1,298.4,309.3,1806,27.6,1
5006,2,303.7,312.9,1444,52.7,1
8192,2,299.6,310.9,1630,29.8,1
8716,1,297.1,308.6,1442,37.1,1
9484,0,298.9,309.6,1546,35.3,1
7747,2,300.4,311.7,1508,45.4,1
7022,0,300.7,310.6,1631,32.6,1
2204,1,299.8,309.0,1614,30.8,1
6102,1,300.7,310.6,1616,29.6,1
8837,1,297.4,308.9,1708,28.8,1
5232,1,303.8,313.1,1458,42.2,1
605,1,297.9,309.9,1542,33.8,1
1984,2,298.0,307.6,1459,44.4,1
4576,2,302.9,311.0,1437,49.9,1
5591,2,302.5,311.9,1340,59.4,1
7466,2,300.1,311.4,1390,52.1,1
9651,2,299.1,310.0,1437,41.1,1
4364,0,302.1,310.1,1844,24.6,1
3981,2,302.2,311.3,1375,47.0,1
7039,1,300.7,310.6,1654,34.2,1
8294,2,298.9,310.4,1533,44.4,1
969,1,295.9,306.7,1547,40.9,1
5878,1,301.5,311.1,1458,41.4,1
4520,1,302.4,310.4,1666,29.7,1
428,2,297.5,308.5,1496,42.2,1
3723,1,302.2,311.2,1451,41.8,1
1983,2,298.0,307.7,1487,41.3,1
5377,0,302.8,312.3,1336,57.5,1
5582,2,302.5,312.1,1454,47.6,1
2950,2,300.7,309.5,1470,48.7,1
2487,2,298.9,308.7,1772,28.4,1
309,1,297.9,308.5,1305,47.2,1
4879,1,303.7,312.4,1348,51.0,1
3449,1,301.6,310.6,1478,36.6,1
5564,2,302.3,311.7,1640,31.5,1
8482,2,298.3,309.4,1595,29.0,1
9689,1,299.1,310.1,1367,45.6,1
8798,1,297.2,308.3,1569,31.2,1
6048,0,300.9,311.0,1853,23.6,1
7315,1,299.9,310.3,1268,53.3,1
1170,1,297.0,308.1,1355,43.7,1
3474,2,301.8,310.8,1691,33.4,1
1709,1,298.2,307.8,1627,31.5,1
9210,2,298.0,309.0,1393,55.9,1
3367,2,301.4,310.7,1692,32.3,1
1953,1,298.0,307.8,1266,60.5,1
836,2,296.7,307.4,1533,32.5,1
793,1,296.8,307.8,1373,42.9,1
586,1,297.6,309.5,2001,20.5,1
9367,1,298.0,308.5,1461,48.0,1
7008,1,300.5,310.6,1499,45.2,1
9245,1,298.3,308.8,1767,27.3,1
4978,1,303.7,312.7,1540,44.8,1
8254,1,299.1,310.4,1657,31.0,1
1246,2,297.1,308.4,1588,33.4,1
1720,1,298.2,307.7,1503,38.3,1
6333,2,300.5,309.9,1994,19.8,1
3346,1,301.3,310.7,1594,34.1,1
7044,2,300.7,310.6,2006,19.1,1
7438,1,299.8,311.3,1727,30.0,1
8043,1,300.8,311.9,1486,45.1,1
2583,1,299.2,309.0,1615,33.7,1
2632,0,300.0,309.7,1529,42.4,1
6033,1,300.7,310.8,1754,27.7,1
9455,1,298.4,309.2,1583,35.4,1
2463,1,298.9,308.5,1742,34.5,1
1557,0,298.4,308.5,1398,47.1,1
3471,1,301.8,310.8,1736,26.5,1
8717,2,297.1,308.6,1717,31.3,1
9815,0,298.3,309.1,1430,40.9,1
7118,1,300.9,310.5,1570,40.1,1
5548,2,302.3,311.7,1540,28.9,1
5748,1,302.1,311.5,1533,39.4,1
3180,1,300.1,309.3,1570,36.8,1
9847,1,298.3,309.0,1339,58.8,1
4270,1,302.6,311.0,1610,39.2,1
4954,1,303.7,312.5,1670,26.1,1
8439,1,298.6,309.8,1469,42.8,1
2966,2,300.7,309.5,1838,24.9,1
7284,2,300.0,310.2,1443,58.7,3
1006,1,296.2,307.2,1382,52.0,1
9977,1,298.6,308.2,1705,26.3,1
6438,1,300.4,310.0,1282,66.1,3
3739,2,302.3,311.2,1454,43.8,1
2654,1,299.9,309.5,1779,26.1,1
6757,1,301.8,311.2,1840,26.6,1
5846,2,301.4,311.2,1727,26.5,1
6537,1,301.3,310.5,1406,47.1,1
7935,2,300.8,311.9,1621,28.3,1
5083,0,304.1,313.2,1590,43.4,1
9783,1,298.7,309.9,1404,47.1,1
8850,1,297.5,308.9,1596,30.7,1
8295,2,298.9,310.5,1525,38.5,1
2975,2,300.6,309.4,1521,37.2,1
6457,1,300.7,310.2,1387,50.6,1
709,2,297.6,308.8,1416,45.9,1
13,2,298.6,309.1,1339,51.1,1
1269,1,298.0,309.5,1496,45.8,1
3904,0,302.2,311.1,1476,39.6,1
8593,2,297.5,308.0,1430,44.5,1
8421,1,298.9,310.4,1546,37.7,1
1116,2,296.4,307.3,2077,19.1,1
3962,2,302.2,311.4,1642,32.1,1
5462,2,302.9,312.3,1339,52.1,1
3728,1,302.3,311.2,1786,24.3,1
1735,2,298.5,308.1,1501,39.2,1
720,1,297.4,308.8,1447,58.1,3
1920,1,298.2,308.0,1658,30.0,1
5108,1,303.9,313.2,1540,44.4,1
4510,1,302.4,310.1,1429,43.7,1
6684,1,301.5,310.9,1318,50.6,1
4727,2,303.4,311.8,2133,18.3,1
744,1,296.8,308.2,1361,53.8,1
2771,1,300.0,309.6,1364,45.9,1
5449,1,303.0,312.7,1551,41.8,1
7100,2,300.7,310.2,1373,44.1,1
4229,1,302.2,310.8,2203,16.6,1
5674,1,302.2,311.6,1462,50.0,1
9101,1,297.3,308.2,1446,53.5,1
1380,1,298.7,310.1,1620,34.8,1
6546,2,301.4,310.8,1738,30.3,1
3498,1,301.9,311.0,1642,33.1,1
8774,1,297.5,308.6,1585,37.6,1
7813,1,300.0,311.5,1666,32.0,1
4697,1,303.4,311.6,1449,41.7,1
1344,1,298.5,310.2,1676,32.7,1
6705,2,301.5,310.7,1510,36.0,1
1802,2,298.0,307.5,1427,43.6,1
4587,1,302.7,310.9,1395,48.3,1
8341,2,298.8,309.7,1480,38.1,1
5683,0,302.3,311.6,1441,53.9,1
2648,1,299.8,309.4,1408,45.6,1
5238,1,303.8,313.0,1499,42.3,1
2433,1,298.9,308.2,1510,43.5,1
9647,1,299.4,310.4,1582,31.7,1
652,1,297.6,309.1,1503,38.9,1
9258,2,298.3,309.1,1296,58.7,1
841,1,296.6,307.5,1582,37.9,1
5481,0,302.7,312.1,1478,36.0,1
7262,1,300.4,310.5,1818,25.1,1
6433,2,300.3,309.9,1447,46.5,1
5767,2,301.7,311.2,1413,42.6,1
9407,2,297.7,308.1,2189,15.6,1
8786,1,297.5,308.6,1694,27.1,1
126,1,298.9,308.6,1560,32.2,1
5068,2,304.2,313.2,1396,50.5,1
4404,1,302.3,310.1,1388,49.9,1
9619,1,299.0,310.1,1447,42.8,1
990,2,296.2,307.0,2119,18.3,1
8736,1,297.3,308.6,1358,47.6,1
7285,2,300.1,310.3,1345,57.1,1
7362,1,299.5,310.0,1502,38.5,1
567,2,297.6,309.7,1541,33.7,1
7286,2,300.2,310.4,1202,61.7,1
6932,2,300.8,311.4,1521,39.9,1
4901,1,303.6,312.4,1388,41.9,1
3165,1,300.4,309.7,1685,31.3,1
628,1,298.4,310.1,1455,42.2,1
4873,1,303.7,312.4,1316,59.3,1
4009,2,302.2,311.2,1471,41.9,1
4339,1,301.6,309.9,1397,43.7,1
1767,2,298.3,307.7,1717,27.1,1
5914,0,300.7,310.2,1479,52.3,1
585,0,297.6,309.6,1419,48.2,0
8093,2,300.2,311.6,1513,40.8,1
2767,2,299.9,309.4,1889,26.0,1
8834,1,297.4,308.8,1529,41.3,1
2524,1,298.8,308.7,1635,35.2,1
8925,0,297.1,308.2,1527,42.2,1
4378,2,301.8,309.6,1436,49.0,1
1014,2,296.1,307.2,1619,29.7,1
6532,0,301.2,310.7,1656,26.2,1
1500,2,298.1,308.8,2206,16.3,1
2486,1,298.8,308.6,1593,35.5,1
4504,2,302.5,310.2,1751,30.5,1
953,1,295.5,306.2,1448,48.9,1
9050,1,297.3,308.5,1545,34.3,1
2285,1,299.2,308.5,1378,53.4,1
8511,1,298.3,309.7,1484,44.3,1
5225,1,303.9,313.2,1590,31.9,1
8282,0,298.9,310.6,1519,38.8,1
1410,1,298.9,310.1,1466,42.5,1
6318,1,300.9,310.3,1321,48.8,1
7326,1,299.9,310.4,1419,45.7,1
7567,1,300.3,311.0,1613,34.7,1
9225,1,297.9,309.0,1450,46.8,1
2263,1,299.1,308.3,1533,42.4,1
6087,1,300.9,310.8,1482,37.0,1
2530,2,298.8,308.6,1571,33.7,1
4468,1,302.8,310.6,1617,37.9,1
5935,0,300.6,310.5,1454,51.2,1
2494,2,299.0,308.8,1418,45.7,1
7065,2,300.8,310.5,1696,29.7,1
4693,2,303.4,311.4,1606,29.6,1
9606,2,298.9,310.1,1484,37.9,1
8826,2,297.3,308.8,1548,41.3,1
1646,1,297.9,307.8,1538,38.5,1
6126,1,300.9,310.9,1995,20.2,1
3713,1,302.3,311.5,1543,33.1,1
5549,1,302.3,311.8,1605,35.2,1
121,1,298.9,308.7,1433,44.7,1
2055,2,299.6,309.4,1605,29.8,1
2858,2,300.4,309.2,1528,37.2,1
3243,1,300.9,309.6,1384,42.4,1
2749,1,299.7,309.2,1631,35.1,1
763,2,296.7,307.8,1286,60.5,1
6866,1,301.1,311.4,1531,38.7,1
3835,2,302.3,311.1,1295,57.1,1
8107,2,300.4,312.0,1596,30.4,1
188,1,298.2,308.4,1379,43.1,1
9425,2,298.0,308.5,1585,33.0,1
1856,0,297.7,307.3,1249,62.8,1
5893,1,301.4,311.1,1472,44.5,1
7163,1,300.2,310.2,1378,43.9,1
9009,2,297.4,308.0,1440,42.4,1
7693,0,300.5,311.6,1506,36.2,1
7310,1,300.0,310.4,1505,44.9,1
9040,2,297.3,308.3,1341,51.9,1
3719,1,302.4,311.4,1450,44.1,1
9456,1,298.5,309.2,1983,20.2,1
9785,2,298.7,309.8,1435,48.8,1
3516,2,301.9,311.1,1605,40.0,1
8867,0,297.9,308.9,1416,39.6,1
3672,2,302.3,311.7,1486,39.6,1
7178,1,300.2,310.2,1415,49.6,1
5865,2,301.4,311.0,1486,36.5,1
8562,1,298.2,308.9,1332,44.4,1
5687,1,302.2,311.6,1658,31.4,1
7934,1,300.8,311.8,1928,21.8,1
8392,1,298.6,309.6,1423,42.7,1
6871,0,301.0,311.3,1597,39.2,1
5747,2,302.1,311.5,1635,31.6,1
9799,1,298.5,309.3,1471,44.7,1
8835,1,297.4,308.8,1473,46.2,1
5920,1,300.6,310.3,1414,50.6,1
2461,1,299.0,308.6,1466,46.4,1
7221,1,299.8,309.7,1429,42.6,1
6106,2,300.8,310.9,1522,46.2,1
9368,1,297.9,308.5,1472,45.1,1
6024,2,300.7,310.9,1369,51.2,1
6202,2,301.0,310.9,1510,44.5,1
5133,1,304.1,313.3,1415,50.0,1
4388,1,302.0,309.8,1532,39.4,1
5253,1,303.5,313.0,1322,59.5,1
1464,1,298.8,310.1,1607,39.5,1
6346,1,300.2,309.8,1650,29.6,1
5069,2,304.3,313.3,1540,39.0,1
7529,2,300.1,311.3,1748,26.6,1
6049,2,300.9,311.0,1556,38.8,1
4108,1,302.0,310.5,1809,27.1,1
4190,1,302.4,310.9,1560,31.8,1
2031,1,298.9,308.6,1400,49.5,1
7984,1,301.0,312.2,1601,33.0,1
3233,1,300.7,309.3,1580,38.3,1
8765,1,297.4,308.8,1620,33.4,1
7997,2,301.0,312.2,1499,41.5,1
2561,2,299.4,309.1,1326,62.0,1
4905,0,303.6,312.4,1480,50.7,1
4282,1,302.0,310.0,1832,22.9,1
1547,1,298.4,308.9,1391,48.4,1
6055,0,300.7,310.8,1518,40.1,1
5114,1,304.1,313.6,1382,46.7,1
3120,1,300.1,309.4,1858,23.6,1
7156,2,300.2,309.9,1569,31.2,1
7852,1,300.4,311.7,1373,47.2,1
5192,1,304.0,313.2,1416,46.0,1
2288,1,299.4,308.6,1746,26.8,1
9906,2,298.7,309.1,1423,49.5,1
7087,1,300.6,310.4,2514,13.4,3
262,1,298.1,308.2,1654,32.1,1
7342,1,299.7,310.3,1505,37.7,1
9045,1,297.4,308.4,1378,39.9,1
9345,1,298.2,308.8,1616,33.7,1
7547,0,300.2,311.5,1454,42.8,1
3594,2,301.6,310.4,1377,44.9,1
2426,1,298.8,308.1,1472,53.5,1
6283,2,301.3,310.8,1418,45.4,1
7625,1,300.6,311.7,1507,45.5,1
3288,2,301.2,310.1,1558,32.6,1
1494,1,298.0,308.8,1496,44.9,1
9733,1,298.9,310.0,2231,17.4,1
5577,0,302.4,312.0,1457,43.4,1
6694,2,301.8,311.0,1756,26.7,1
4908,2,303.6,312.5,1607,33.7,1
4061,2,302.0,310.9,1352,55.5,1
1810,1,298.1,307.7,1767,27.0,1
3464,1,301.6,310.5,1809,25.5,1
3941,1,302.3,311.5,1395,54.2,1
1401,0,298.9,310.1,1366,62.7,3
5526,2,302.6,312.0,1363,45.7,1
2572,2,299.5,309.2,1497,40.9,1
3954,2,302.3,311.4,1484,39.5,1
9554,1,299.3,310.7,1495,39.2,1
7786,1,300.2,311.5,1383,42.1,1
7254,1,300.3,310.5,1522,39.1,1
7144,0,300.3,309.7,1582,30.8,1
5020,2,304.0,313.1,1466,39.5,1
6335,2,300.4,309.8,1725,30.4,1
4505,1,302.4,310.1,1645,31.6,1
4542,1,302.5,310.4,1427,46.8,1
3622,1,301.9,311.2,1657,29.1,1
9601,2,298.9,310.0,1561,45.3,1
1443,2,298.8,310.0,1486,38.5,1
2789,1,300.3,309.6,1326,52.4,1
647,2,297.7,309.4,1461,43.7,1
4477,1,302.6,310.4,1415,52.1,1
2446,0,299.2,308.7,1375,55.1,1
4448,2,302.5,310.3,1488,41.8,1
3018,1,300.5,309.8,1305,51.7,1
3951,1,302.3,311.4,1570,37.2,1
5733,1,302.2,311.7,1412,44.5,1
7323,0,299.8,310.2,1573,33.3,1
7801,2,300.1,311.4,1524,40.6,1
9725,2,298.8,309.7,2098,19.0,1
7420,1,300.1,311.4,1572,36.2,1
9579,1,299.4,310.7,1551,41.2,1
7007,0,300.6,310.6,1419,39.6,1
3698,1,302.2,311.2,1928,23.1,1
3397,2,301.4,310.6,1459,35.0,1
657,2,297.7,309.1,1732,28.1,1
4487,2,302.6,310.5,1965,20.2,1
2341,1,299.1,308.1,1479,40.7,1
3902,0,302.2,311.1,1553,34.1,1
4868,1,303.6,312.5,1345,54.1,1
7211,2,299.8,309.6,1331,50.2,1
8160,0,299.6,310.9,1679,31.2,1
340,2,297.5,308.2,1713,32.2,1
3307,1,301.4,310.5,1432,54.3,1
3325,1,301.5,310.6,1578,34.1,1
5026,2,303.9,313.1,1473,42.8,1
6690,1,301.7,311.0,1546,43.0,1
7658,1,300.5,311.6,1661,30.0,1
5538,1,302.4,311.8,1648,30.0,1
9007,1,297.3,307.9,1417,41.8,1
7070,1,300.8,310.7,1525,39.4,1
4564,1,302.7,310.7,1977,20.0,1
3508,2,301.7,310.8,1502,34.4,1
3359,1,301.5,310.6,1522,36.6,1
8806,2,297.4,308.6,1469,42.6,1
1160,1,297.0,307.8,1609,35.6,1
635,1,298.3,309.9,1507,41.6,1
6310,1,300.9,310.2,1382,50.4,1
5516,0,302.7,312.0,1484,41.5,1
9802,2,298.4,309.3,1496,45.6,1
7949,1,300.8,311.7,1479,39.4,1
3729,1,302.3,311.3,1457,44.5,1
5274,1,303.6,313.1,1395,44.1,1
7198,1,300.0,310.0,1486,41.8,1
89,2,299.0,309.0,1419,45.2,1
5422,2,302.6,312.3,1566,36.6,1
6752,2,301.7,311.0,1505,37.1,1
5883,1,301.4,311.1,1469,36.9,1
4548,2,302.5,310.4,1451,53.6,1
6081,1,300.9,310.7,1468,36.2,1
3584,1,301.8,310.7,1751,29.3,1
950,1,295.6,306.3,1636,32.7,1
3699,0,302.2,311.3,1758,26.4,1
8966,1,297.1,307.9,1496,44.7,1
356,1,297.6,308.3,1623,36.9,1
6445,2,300.8,310.3,1270,61.0,1
2226,2,299.7,309.0,1465,49.0,1
2852,1,300.5,309.3,1373,48.8,1
5329,2,303.7,312.9,1406,41.9,1
2678,1,299.8,309.5,1495,39.6,1
978,1,296.0,306.7,1917,21.0,1
6303,1,301.2,310.6,1437,51.2,1
5694,2,302.4,311.8,1453,42.1,1
325,2,297.8,308.5,1488,41.9,1
5743,1,302.3,311.7,1414,47.0,1
6942,1,300.8,311.4,1316,57.6,1
7257,0,300.2,310.3,1408,42.5,1
2173,1,299.5,309.2,1816,23.0,1
319,1,297.8,308.4,1512,39.9,1
4465,1,302.8,310.6,1671,30.5,1
1667,1,298.2,307.9,1551,36.0,1
6644,2,301.5,310.5,1308,60.5,1
1357,1,298.6,309.9,1593,37.4,1
8917,1,297.1,308.2,2267,15.7,1
7277,2,300.1,310.3,1350,48.8,1
9408,1,297.8,308.3,1435,50.1,1
8523,0,298.3,309.4,1631,29.8,1
2853,2,300.5,309.4,1347,50.1,1
5963,1,300.5,310.8,1728,26.3,1
1004,1,296.2,307.1,1444,46.7,1
7149,2,300.3,309.8,1617,40.8,1
4479,1,302.5,310.2,1477,41.6,1
3633,1,302.1,311.3,1634,30.6,1
9184,1,297.9,309.1,1543,36.6,1
2551,1,299.4,309.3,1366,48.4,1
8535,2,298.6,309.5,1404,43.3,1
6185,1,301.0,311.0,1553,35.8,1
3433,2,301.6,310.7,2012,20.7,1
8689,1,297.1,308.5,1483,46.9,1
2603,1,299.4,309.2,1427,41.5,1
5163,1,304.2,313.3,1464,45.9,1
9419,1,298.0,308.4,1432,46.2,1
5665,2,302.2,311.4,1539,35.1,1
4426,1,302.5,310.2,1547,36.9,1
8843,1,297.3,308.7,1492,43.6,1
3467,1,301.7,310.6,1447,56.9,1
5877,1,301.5,311.1,1426,52.1,1
7578,1,300.4,311.2,1530,32.0,1
290,1,298.1,308.4,1436,46.7,1
3026,1,300.5,309.6,1366,50.2,1
4767,2,303.6,312.0,1645,35.7,1
8296,1,298.9,310.4,1739,26.3,1
6014,1,300.7,310.8,1597,30.5,1
9841,0,298.3,309.2,1486,42.4,1
7060,1,300.6,310.5,1644,33.8,1
8947,2,297.3,308.2,1846,24.5,1
9183,2,297.8,309.0,1576,45.0,1
7995,1,301.0,312.3,1424,43.5,1
6647,1,301.5,310.5,1479,34.2,1
3871,1,302.7,311.8,1461,46.1,1
508,0,297.8,309.4,1445,48.2,1
4825,1,303.4,311.8,1499,45.0,1
8271,2,299.1,310.8,1517,38.4,1
8910,1,297.1,308.4,1529,40.4,1
85,1,298.9,308.9,1422,47.6,1
6979,1,300.7,311.1,1427,50.3,1
7661,2,300.5,311.6,1246,52.9,1
1192,2,297.2,308.3,1776,28.0,1
5313,1,303.6,312.9,1873,23.5,1
3958,1,302.2,311.4,1510,44.9,1
3117,1,300.0,309.2,1566,34.4,1
5072,0,304.2,313.0,1442,40.9,1
8810,1,297.3,308.5,1503,43.3,1
9109,2,297.5,308.6,1440,38.8,1
1354,2,298.6,310.1,1444,48.1,1
5942,1,300.6,310.7,1438,48.5,1
4489,2,302.5,310.4,1509,37.6,1
2710,1,299.6,309.1,1641,35.8,1
5014,2,303.8,312.9,1594,35.2,1
5977,0,300.5,310.6,1378,51.5,1
8588,2,297.4,307.9,1627,34.3,1
6814,2,300.9,310.7,1420,43.0,1
3077,1,300.0,309.2,1444,43.6,1
7986,1,301.0,312.2,1540,34.1,1
6953,1,300.8,311.3,1498,40.2,1
2048,1,299.3,309.2,1775,24.2,1
2729,1,299.7,309.3,1779,25.5,1
2361,0,299.2,308.4,1388,53.2,1
8983,1,297.0,307.7,1315,60.1,1
2410,1,299.1,308.5,1539,46.8,1
6555,2,301.4,310.7,1639,29.8,1
5385,2,302.9,312.4,1421,46.0,1
7540,1,300.2,311.3,1487,36.9,1
9587,1,299.4,310.6,1348,54.5,1
4799,1,303.5,312.5,1457,46.4,1
9166,1,297.6,308.6,1326,62.4,0
5575,1,302.4,312.0,1305,49.1,1
6369,2,300.0,309.6,1423,48.7,1
5695,1,302.4,311.8,1508,45.7,1
4251,1,302.6,311.0,1660,38.0,1
8481,1,298.4,309.6,1477,35.6,1
6919,1,301.0,311.5,1559,31.8,1
5648,0,302.5,311.8,2370,14.7,1
956,1,295.6,306.3,1911,20.9,1
7920,1,300.8,312.0,1496,40.0,1
6008,2,300.7,310.6,1349,54.5,1
7883,0,300.7,312.3,1670,27.3,1
506,1,297.6,309.3,1610,35.0,1
9730,1,298.7,309.8,1695,29.0,1
1080,1,297.0,307.7,1731,28.5,1
5785,2,301.8,311.1,1399,41.8,1
9793,0,298.5,309.4,1573,36.0,1
1848,1,297.8,307.3,1412,50.7,1
7336,1,299.9,310.4,1328,49.9,1
3227,1,300.5,309.3,1465,46.0,1
3743,1,302.4,311.4,1564,35.0,1
782,1,296.8,308.0,1675,29.7,1
3337,1,301.6,310.8,1535,35.4,1
8297,1,298.9,310.3,1436,39.0,1
206,2,298.5,308.6,1344,53.0,1
7980,2,301.2,312.4,1428,36.6,1
729,2,297.4,308.7,1425,50.3,1
5635,2,302.6,312.2,1353,56.5,1
4780,1,303.7,312.3,1511,38.9,1
2290,1,299.4,308.7,1504,37.8,1
774,1,296.8,308.0,1510,39.4,1
1031,1,296.3,307.4,1760,28.4,1
2645,1,299.8,309.4,1510,42.5,1
815,2,296.8,307.5,1470,45.9,1
6907,2,301.0,311.5,1530,43.9,1
9876,2,298.9,309.8,1363,50.6,1
2308,0,299.0,308.5,1623,33.5,1
8741,2,297.4,308.8,1573,33.9,1
6716,1,301.3,310.6,1576,30.4,1
8102,1,300.3,311.8,1567,37.7,4
1999,0,298.3,308.0,1637,30.8,1
1616,1,297.8,307.9,1447,48.6,1
3587,1,301.8,310.5,1593,34.9,1
2504,1,299.2,309.0,1408,47.2,1
6066,1,301.0,310.9,1568,38.2,1
8028,1,300.6,311.9,1425,44.9,1
5484,2,302.6,312.1,2000,21.9,1
313,1,297.9,308.6,1468,36.0,1
4018,1,302.0,310.8,1902,23.4,1
1897,1,297.9,307.5,1574,35.8,1
4651,1,303.3,311.4,1658,30.5,1
1675,1,298.1,307.8,1540,37.8,5
2277,1,299.3,308.7,1393,54.2,1
6852,2,301.0,311.2,1394,41.3,1
8096,1,300.2,311.7,1493,48.3,1
2689,1,299.9,309.4,1322,53.9,1
1067,2,296.9,307.8,1544,40.3,1
1256,0,297.5,308.9,1419,50.7,1
7929,1,300.6,311.7,1497,43.6,1
693,1,297.7,309.1,1479,42.1,1
8505,1,298.4,309.7,1419,41.3,1
3637,1,302.2,311.4,1449,46.5,1
5609,2,303.1,312.3,1623,31.6,1
5558,2,302.5,312.0,1436,43.5,1
9819,2,298.6,309.4,1407,45.1,1
6734,2,301.7,311.0,1311,46.8,1
6084,1,300.9,310.7,1389,50.0,1
6468,1,300.4,309.7,1692,27.4,1
974,1,295.9,306.6,1679,30.4,1
3044,1,300.3,309.5,1551,37.9,1
6995,1,300.6,310.8,1375,53.2,1
5386,0,302.9,312.3,1754,26.9,1
9033,1,297.4,308.3,1723,28.8,1
2064,1,299.7,309.6,1321,53.4,1
64,2,298.9,309.0,1812,25.9,1
2001,1,298.4,308.1,1279,53.1,1
4277,2,302.2,310.4,1456,47.5,1
2565,1,299.3,309.1,1493,38.0,1
5723,1,302.2,311.7,1488,44.6,1
3092,1,300.0,309.3,1558,29.7,1
787,1,296.9,308.1,1741,28.8,1
3781,1,302.4,311.1,1446,42.9,1
2284,1,299.2,308.5,1387,51.1,1
6245,2,301.0,310.4,1665,30.9,1
9998,2,299.0,308.6,1645,33.4,1
9988,2,298.8,308.6,1500,37.1,1
4632,1,303.0,311.2,1383,44.6,1
2131,1,299.4,309.0,1391,58.2,1
624,1,298.4,310.1,1926,23.7,1
8323,1,298.7,309.6,1364,44.9,1
6822,2,300.8,310.6,1545,37.5,1
1978,2,298.1,307.7,1633,30.7,1
3231,1,300.6,309.4,1556,36.0,1
816,2,296.8,307.5,1516,36.7,1
2785,1,300.2,309.6,1430,52.7,1
9706,1,298.9,310.0,1482,41.1,1
2681,1,299.8,309.5,1641,27.1,1
6731,2,301.6,311.0,1431,42.3,1
5013,2,303.8,312.9,1815,27.8,1
5394,1,302.8,312.3,1473,42.6,1
7753,2,300.4,311.7,1832,24.2,1
8322,1,298.8,309.6,1442,50.0,1
7675,1,300.5,311.6,1509,47.2,1
9118,2,297.6,308.7,1475,46.6,1
7478,2,300.1,311.3,1518,40.2,1
9643,1,299.4,310.5,1372,46.3,1
9499,0,299.2,310.1,1542,36.1,1
8206,2,299.4,310.9,1446,47.3,1
4858,1,303.7,312.3,1606,37.4,1
8823,1,297.4,308.8,1462,49.7,1
384,2,297.5,308.6,1842,27.0,1
8888,1,297.8,308.9,1530,37.6,1
1206,1,296.8,308.0,1371,54.5,1
4269,1,302.7,311.0,1694,29.8,1
1330,0,298.8,310.2,1663,30.4,1
650,2,297.7,309.2,1732,28.8,1
4162,0,301.9,310.3,1653,32.4,1
7005,1,300.5,310.6,1950,20.3,1
1701,2,298.0,307.6,1844,23.8,1
3321,1,301.5,310.5,2289,16.4,1
6570,2,301.4,310.7,1375,42.0,1
1026,1,296.2,307.3,1475,37.0,1
553,2,297.4,309.3,1622,35.0,1
2780,1,300.1,309.5,1353,50.9,1
9057,1,297.3,308.3,1430,41.9,1
2606,1,299.4,309.2,1552,37.4,1
3398,1,301.4,310.6,1648,30.7,1
2101,2,299.3,309.3,1471,46.0,1
7774,1,300.3,311.4,1759,24.8,1
